participant,session,block_number,trial_number,trial_in_block_num,trial_type,probability_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,is_first_attempt,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
2,1,5,382,62,P,H,"1,2,4,3",4,0.4998798999004066,0.4998888000845909,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,383,63,R,L,"1,2,4,3",1,0.3668628998566419,0.3668724000453949,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,384,64,P,H,"1,2,4,3",3,0.39912059996277094,0.3991300999186933,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,385,65,R,L,"1,2,4,3",4,0.3328631001058966,0.3328720999415964,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,386,66,P,H,"1,2,4,3",1,0.39949179999530315,0.3995012999512255,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,387,67,R,L,"1,2,4,3",1,0.33245970006100833,0.33247340004891157,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,388,68,P,H,"1,2,4,3",2,0.43231779988855124,0.43232870008796453,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,389,69,R,L,"1,2,4,3",3,0.3993349999655038,0.399344899924472,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,390,70,P,H,"1,2,4,3",4,0.38336560013704,0.38337489985860884,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,391,71,R,H,"1,2,4,3",1,0.3999823001213372,0.39999129995703697,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,392,72,P,H,"1,2,4,3",3,0.399166600080207,0.3991786001715809,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,393,73,R,H,"1,2,4,3",2,0.33270750008523464,0.3327166000381112,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,394,74,P,H,"1,2,4,3",1,0.3658227000851184,0.365832099923864,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,395,75,R,T,"1,2,4,3",2,0.33312830002978444,0.33313769986853004,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,396,76,P,H,"1,2,4,3",2,0.3669385998509824,0.3669467999134213,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,397,77,R,L,"1,2,4,3",1,0.3664357999805361,0.36644889996387064,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,398,78,P,H,"1,2,4,3",4,0.3498277000617236,0.34983700001612306,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,399,79,R,L,"1,2,4,3",4,0.3664210999850184,0.3664306001737714,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,400,80,P,H,"1,2,4,3",3,0.34959160001017153,0.34960080008022487,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,6,401,1,R,X,"1,2,4,3",2,0.36638440005481243,0.3663937000092119,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,402,2,P,X,"1,2,4,3",1,0.31664510001428425,0.3166539000812918,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,403,3,R,H,"1,2,4,3",4,0.33318139985203743,0.33319130004383624,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,404,4,P,H,"1,2,4,3",2,0.33280980004929006,0.3328208001330495,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,405,5,R,H,"1,2,4,3",3,0.315067799994722,0.31507789995521307,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,406,6,P,H,"1,2,4,3",4,0.298899200046435,0.2989093998912722,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,407,7,R,T,"1,2,4,3",3,0.29989719996228814,0.29990880005061626,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,408,8,P,H,"1,2,4,3",3,0.2828695001080632,0.2828788000624627,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,409,9,R,H,"1,2,4,3",1,0.33339010016061366,0.33339929999783635,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,410,10,P,H,"1,2,4,3",1,0.2994216000661254,0.29943120013922453,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,411,11,R,H,"1,2,4,3",2,0.2811869999859482,0.28119669994339347,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,412,12,P,H,"1,2,4,3",2,0.5500343001913279,0.5500445000361651,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,413,13,R,L,"1,2,4,3",3,0.2660689000040293,0.26607819995842874,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,414,14,P,H,"1,2,4,3",4,0.3320301999337971,0.3320408998988569,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,415,15,R,L,"1,2,4,3",4,0.28286719997413456,0.28287619980983436,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,416,16,P,H,"1,2,4,3",3,0.3320158999413252,0.3320250001270324,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,417,17,R,L,"1,2,4,3",2,0.3331955000758171,0.3332044000271708,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,418,18,P,H,"1,2,4,3",1,0.2825495998840779,0.28255929984152317,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,419,19,R,L,"1,2,4,3",3,0.3161623999476433,0.31617289991118014,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,420,20,P,H,"1,2,4,3",2,0.23349569994024932,0.23350520012900233,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,421,21,R,L,"1,2,4,3",2,0.2662106999196112,0.26621969998814166,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,422,22,P,H,"1,2,4,3",4,0.3498074999079108,0.3498167998623103,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,423,23,R,H,"1,2,4,3",4,0.2493702000938356,0.2493800998199731,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,424,24,P,H,"1,2,4,3",3,0.2997791999951005,0.29978960007429123,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,425,25,R,T,"1,2,4,3",4,0.2830386001151055,0.28305390011519194,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,426,26,P,H,"1,2,4,3",1,0.2830293998122215,0.28303950000554323,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,427,27,R,L,"1,2,4,3",1,0.26672539999708533,0.26673500007018447,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,428,28,P,H,"1,2,4,3",2,0.33245020010508597,0.33245910005643964,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,429,29,R,L,"1,2,4,3",4,0.6006555000785738,0.6006660999264568,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,430,30,P,H,"1,2,4,3",4,0.3144849999807775,0.31449389993213117,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,431,31,R,L,"1,2,4,3",1,0.3326018999796361,0.3326109000481665,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,432,32,P,H,"1,2,4,3",3,0.3165161998476833,0.3165267000440508,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,433,33,R,L,"1,2,4,3",3,0.2999194001313299,0.29992910008877516,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,434,34,P,H,"1,2,4,3",1,0.3668346998747438,0.3668573999311775,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,435,35,R,L,"1,2,4,3",4,0.29875069996342063,0.29875960014760494,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,436,36,P,H,"1,2,4,3",2,0.38260240014642477,0.3826118998695165,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,437,37,R,L,"1,2,4,3",2,0.2824725001119077,0.2824820999521762,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,438,38,P,H,"1,2,4,3",4,0.3331817998550832,0.33319479995407164,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,439,39,R,T,"1,2,4,3",2,0.2989282999187708,0.2989386999979615,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,440,40,P,H,"1,2,4,3",3,0.31710619991645217,0.3171151001006365,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,441,41,R,L,"1,2,4,3",1,0.29878650000318885,0.29879529983736575,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,442,42,P,H,"1,2,4,3",1,0.2825911999680102,0.28260029992088675,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,443,43,R,L,"1,2,4,3",3,0.31568629993125796,0.3156950001139194,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,444,44,P,H,"1,2,4,3",2,0.2669912001583725,0.2670003001112491,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,445,45,R,T,"1,2,4,3",3,0.3164770998992026,0.3164870999753475,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,446,46,P,H,"1,2,4,3",4,0.29960589995607734,0.2996149000246078,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,447,47,R,H,"1,2,4,3",1,0.3639326998963952,0.3639428000897169,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,448,48,P,H,"1,2,4,3",3,0.3827684000134468,0.38277760008350015,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,449,49,R,L,"1,2,4,3",4,0.4162877998314798,0.41629700013436377,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,450,50,P,H,"1,2,4,3",1,0.550386100076139,0.5503947001416236,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,451,51,R,L,"1,2,4,3",2,0.3165978998877108,0.31660879985429347,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,452,52,P,H,"1,2,4,3",2,0.2667427998967469,0.26675389986485243,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,453,53,R,R,"1,2,4,3",2,0.2836519000120461,0.28366119996644557,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,454,54,P,H,"1,2,4,3",4,0.2826568998862058,0.2826674999669194,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,455,55,R,H,"1,2,4,3",4,0.24935369985178113,0.24936280003748834,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,456,56,P,H,"1,2,4,3",3,0.299826999893412,0.2998361000791192,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,457,57,R,H,"1,2,4,3",3,0.2991602001711726,0.29916949989274144,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,458,58,P,H,"1,2,4,3",1,0.26632619998417795,0.2663348999340087,s,f,False,False,False,2,1,NA,NA,NA,NA
2,1,6,458,58,P,H,"1,2,4,3",1,0.08346009999513626,0.34982079989276826,s,s,True,False,False,2,0,NA,NA,NA,NA
2,1,6,459,59,R,L,"1,2,4,3",2,0.2993785999715328,0.29938780004158616,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,460,60,P,H,"1,2,4,3",2,0.28293010010384023,0.28293979982845485,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,461,61,R,R,"1,2,4,3",2,0.24950530007481575,0.2495145001448691,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,462,62,P,H,"1,2,4,3",4,0.349520499818027,0.3495291001163423,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,463,63,R,L,"1,2,4,3",1,0.31656070007011294,0.31657390017062426,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,464,64,P,H,"1,2,4,3",3,0.23295949981547892,0.23296850011684,j,s,False,False,False,2,1,NA,NA,NA,NA
2,1,6,464,64,P,H,"1,2,4,3",3,0.08333169994875789,0.31632760004140437,j,j,True,False,False,2,0,NA,NA,NA,NA
2,1,6,465,65,R,T,"1,2,4,3",1,0.2819745000451803,0.2819834998808801,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,466,66,P,H,"1,2,4,3",1,0.2832549000158906,0.28326350008137524,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,467,67,R,R,"1,2,4,3",1,0.29995679995045066,0.2999656000174582,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,468,68,P,H,"1,2,4,3",2,0.28331519989296794,0.2833260002080351,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,469,69,R,L,"1,2,4,3",3,0.33254430000670254,0.3325531000737101,j,l,False,False,False,2,1,NA,NA,NA,NA
2,1,6,469,69,R,L,"1,2,4,3",3,0.1333971000276506,0.465978299966082,j,j,True,False,False,2,0,NA,NA,NA,NA
2,1,6,470,70,P,H,"1,2,4,3",4,0.3993345000781119,0.3993436999153346,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,471,71,R,T,"1,2,4,3",3,0.33264390006661415,0.3326534000225365,j,f,False,False,False,2,1,NA,NA,NA,NA
2,1,6,471,71,R,T,"1,2,4,3",3,0.08347610011696815,0.4161560998763889,j,j,True,False,False,2,0,NA,NA,NA,NA
2,1,6,472,72,P,H,"1,2,4,3",3,0.30018640006892383,0.3001953000202775,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,6,473,73,R,H,"1,2,4,3",1,0.33273629983887076,0.33274550014175475,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,474,74,P,H,"1,2,4,3",1,0.2823302000761032,0.2823391000274569,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,475,75,R,R,"1,2,4,3",1,0.31637390004470944,0.3163825999945402,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,6,476,76,P,H,"1,2,4,3",2,0.29839679994620383,0.29840660002082586,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,6,477,77,R,L,"1,2,4,3",4,0.34927919995971024,0.3492892999202013,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,478,78,P,H,"1,2,4,3",4,0.28204149985685945,0.28205020003952086,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,479,79,R,R,"1,2,4,3",4,0.3329103998839855,0.3329201000742614,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,6,480,80,P,H,"1,2,4,3",3,0.31583019997924566,0.3158416000660509,j,l,False,False,False,2,1,NA,NA,NA,NA
2,1,6,480,80,P,H,"1,2,4,3",3,0.08336719986982644,0.39924030005931854,j,j,True,False,False,2,0,NA,NA,NA,NA
2,1,7,481,1,R,X,"1,2,4,3",1,0.34997549979016185,0.34998519998043776,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,482,2,P,X,"1,2,4,3",1,0.2329784999601543,0.23298770003020763,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,483,3,R,L,"1,2,4,3",4,0.332289099926129,0.33229839988052845,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,484,4,P,H,"1,2,4,3",2,0.28295619995333254,0.2829656000249088,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,485,5,R,L,"1,2,4,3",1,0.3335441001690924,0.3335545000154525,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,486,6,P,H,"1,2,4,3",4,0.2813656001817435,0.2813752999063581,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,487,7,R,L,"1,2,4,3",4,0.2828758000396192,0.28288650000467896,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,488,8,P,H,"1,2,4,3",3,0.33206219994463027,0.3320711001288146,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,489,9,R,L,"1,2,4,3",1,0.31597390002571046,0.3159833000972867,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,490,10,P,H,"1,2,4,3",1,0.29971239995211363,0.2997216999065131,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,491,11,R,H,"1,2,4,3",2,0.2671080001164228,0.26711799995973706,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,492,12,P,H,"1,2,4,3",2,0.24815959995612502,0.24816950014792383,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,493,13,R,R,"1,2,4,3",2,0.2660067998804152,0.2660165000706911,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,494,14,P,H,"1,2,4,3",4,0.2995370998978615,0.2995454999618232,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,495,15,R,L,"1,2,4,3",1,0.3002615000586957,0.30027060001157224,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,496,16,P,H,"1,2,4,3",3,0.24937950004823506,0.24938849988393486,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,497,17,R,L,"1,2,4,3",4,0.28271840000525117,0.2827273001894355,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,498,18,P,H,"1,2,4,3",1,0.2993590999394655,0.29936810000799596,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,499,19,R,H,"1,2,4,3",3,0.3324456999544054,0.33245470002293587,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,500,20,P,H,"1,2,4,3",2,0.21460500010289252,0.21461399993859231,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,501,21,R,T,"1,2,4,3",3,0.3324785998556763,0.33248759992420673,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,502,22,P,H,"1,2,4,3",4,0.3167137000709772,0.316722400020808,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,503,23,R,T,"1,2,4,3",3,0.33344079996459186,0.33344989991746843,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,504,24,P,H,"1,2,4,3",3,0.649290399858728,0.6492988001555204,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,505,25,R,L,"1,2,4,3",2,0.30022710002958775,0.3002353999763727,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,506,26,P,H,"1,2,4,3",1,0.28271870012395084,0.2827276000753045,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,507,27,R,T,"1,2,4,3",2,0.36639620014466345,0.36640559998340905,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,508,28,P,H,"1,2,4,3",2,0.26587129989638925,0.26588020008057356,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,509,29,R,R,"1,2,4,3",2,0.28293300000950694,0.28294219984672964,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,510,30,P,H,"1,2,4,3",4,0.29868449992500246,0.2986938999965787,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,511,31,R,L,"1,2,4,3",3,0.31612069997936487,0.316130000166595,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,512,32,P,H,"1,2,4,3",3,0.3158166999928653,0.31582710007205606,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,513,33,R,H,"1,2,4,3",1,0.31606470001861453,0.31607430009171367,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,514,34,P,H,"1,2,4,3",1,0.2830831999890506,0.28311600000597537,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,515,35,R,L,"1,2,4,3",4,0.2994868999812752,0.29949650005437434,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,516,36,P,H,"1,2,4,3",2,0.23329390003345907,0.23330269986763597,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,517,37,R,L,"1,2,4,3",1,0.2831377999391407,0.2831468000076711,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,518,38,P,H,"1,2,4,3",4,0.2992372999433428,0.29924679989926517,l,j,False,False,False,2,1,NA,NA,NA,NA
2,1,7,518,38,P,H,"1,2,4,3",4,0.21684459992684424,0.5161194999236614,l,l,True,False,False,2,0,NA,NA,NA,NA
2,1,7,519,39,R,L,"1,2,4,3",4,0.28300680010579526,0.283017500070855,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,520,40,P,H,"1,2,4,3",3,0.3323797998018563,0.33239060011692345,j,l,False,False,False,2,1,NA,NA,NA,NA
2,1,7,520,40,P,H,"1,2,4,3",3,0.18344680010341108,0.5158649000804871,j,j,True,False,False,2,0,NA,NA,NA,NA
2,1,7,521,41,R,T,"1,2,4,3",4,0.3489485001191497,0.34895820007659495,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,522,42,P,H,"1,2,4,3",1,0.29866060009226203,0.29867009981535375,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,523,43,R,L,"1,2,4,3",1,0.26653210003860295,0.2665417999960482,s,f,False,False,False,2,1,NA,NA,NA,NA
2,1,7,523,43,R,L,"1,2,4,3",1,0.10004790010862052,0.3666152998339385,s,s,True,False,False,2,0,NA,NA,NA,NA
2,1,7,524,44,P,H,"1,2,4,3",2,0.21545400004833937,0.21546339988708496,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,525,45,R,L,"1,2,4,3",3,0.31682459986768663,0.31683350005187094,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,526,46,P,H,"1,2,4,3",4,0.31551390001550317,0.3155231000855565,l,j,False,False,False,2,1,NA,NA,NA,NA
2,1,7,526,46,P,H,"1,2,4,3",4,0.016623300034552813,0.33217399986460805,l,l,True,False,False,2,0,NA,NA,NA,NA
2,1,7,527,47,R,L,"1,2,4,3",2,0.24958250019699335,0.2495914997998625,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,528,48,P,H,"1,2,4,3",3,0.29955999995581806,0.2995694999117404,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,529,49,R,H,"1,2,4,3",4,0.28248990001156926,0.28251100005581975,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,530,50,P,H,"1,2,4,3",1,0.24905499978922307,0.24906489998102188,s,f,False,False,False,2,1,NA,NA,NA,NA
2,1,7,530,50,P,H,"1,2,4,3",1,0.04995890008285642,0.2990585998632014,s,s,True,False,False,2,0,NA,NA,NA,NA
2,1,7,531,51,R,L,"1,2,4,3",2,0.24890229990705848,0.2489112000912428,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,532,52,P,H,"1,2,4,3",2,0.2819943001959473,0.28200329979881644,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,533,53,R,H,"1,2,4,3",4,0.2994866000954062,0.29949530004523695,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,534,54,P,H,"1,2,4,3",4,0.29931849986314774,0.2993268999271095,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,535,55,R,H,"1,2,4,3",3,0.29940590006299317,0.29941489989869297,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,536,56,P,H,"1,2,4,3",3,0.28231750009581447,0.28232709993608296,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,537,57,R,H,"1,2,4,3",1,0.29881900013424456,0.2988295000977814,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,538,58,P,H,"1,2,4,3",1,0.29922230006195605,0.29923089989461005,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,539,59,R,L,"1,2,4,3",3,0.2822430001106113,0.2822521000634879,j,l,False,False,False,2,1,NA,NA,NA,NA
2,1,7,539,59,R,L,"1,2,4,3",3,0.18346139998175204,0.4657383000012487,j,j,True,False,False,2,0,NA,NA,NA,NA
2,1,7,540,60,P,H,"1,2,4,3",2,0.26642809994518757,0.2664373000152409,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,541,61,R,H,"1,2,4,3",1,0.2663145998958498,0.2663258998654783,s,f,False,False,False,2,1,NA,NA,NA,NA
2,1,7,541,61,R,H,"1,2,4,3",1,0.06665599998086691,0.33301289984956384,s,s,True,False,False,2,0,NA,NA,NA,NA
2,1,7,542,62,P,H,"1,2,4,3",4,0.2323759999126196,0.23238729988224804,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,543,63,R,H,"1,2,4,3",2,0.23226019996218383,0.23226910014636815,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,544,64,P,H,"1,2,4,3",3,0.31565880007110536,0.3156678997911513,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,545,65,R,L,"1,2,4,3",3,0.2825239000376314,0.2825337001122534,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,546,66,P,H,"1,2,4,3",1,0.28273730003274977,0.2827463001012802,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,547,67,R,L,"1,2,4,3",4,0.29982930002734065,0.2998383999802172,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,548,68,P,H,"1,2,4,3",2,0.2647114999126643,0.2647200000938028,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,549,69,R,L,"1,2,4,3",1,0.31598830013535917,0.3159969002008438,s,f,False,False,False,2,1,NA,NA,NA,NA
2,1,7,549,69,R,L,"1,2,4,3",1,0.06666759983636439,0.3826909000054002,s,s,True,False,False,2,0,NA,NA,NA,NA
2,1,7,550,70,P,H,"1,2,4,3",4,0.29955919994972646,0.2995676000136882,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,551,71,R,H,"1,2,4,3",2,0.31560399988666177,0.3156165999826044,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,552,72,P,H,"1,2,4,3",3,0.34806720004417,0.3480767000000924,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,553,73,R,L,"1,2,4,3",3,0.2663913001306355,0.2664004999678582,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,7,554,74,P,H,"1,2,4,3",1,0.33220200007781386,0.33221039990894496,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,7,555,75,R,T,"1,2,4,3",3,0.2654460999183357,0.2654560001101345,j,f,False,False,False,2,1,NA,NA,NA,NA
2,1,7,555,75,R,T,"1,2,4,3",3,0.06661469978280365,0.3321031001396477,j,j,True,False,False,2,0,NA,NA,NA,NA
2,1,7,556,76,P,H,"1,2,4,3",2,0.2827175999991596,0.28272749995812774,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,557,77,R,L,"1,2,4,3",2,0.2667106001172215,0.26672030007466674,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,7,558,78,P,H,"1,2,4,3",4,0.28369510010816157,0.28370389994233847,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,559,79,R,H,"1,2,4,3",4,0.29995430004782975,0.2999638000037521,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,7,560,80,P,H,"1,2,4,3",3,0.3496045998763293,0.3496135000605136,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,8,561,1,R,X,"1,2,4,3",4,0.3659538000356406,0.3659633998759091,l,l,True,False,False,2,1,NA,NA,NA,NA
2,1,8,562,2,P,X,"1,2,4,3",1,0.3339559000451118,0.3339663001243025,s,s,True,False,False,2,1,NA,NA,NA,NA
2,1,8,563,3,R,H,"1,2,4,3",3,0.2990374001674354,0.2990476998966187,j,j,True,False,False,2,1,NA,NA,NA,NA
2,1,8,564,4,P,H,"1,2,4,3",2,0.2495511998422444,0.24955979990772903,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,8,565,5,R,L,"1,2,4,3",2,0.28284729993902147,0.2828569000121206,f,f,True,False,False,2,1,NA,NA,NA,NA
2,1,8,566,6,P,H,"1,2,4,3",4,0.2823161999695003,0.28232480003498495,l,j,False,False,False,2,1,NA,NA,NA,NA
2,1,8,566,6,P,H,"1,2,4,3",4,0.10004819999448955,0.38240040000528097,l,l,True,False,False,2,0,NA,NA,NA,NA
