participant,session,block_number,trial_number,trial_in_block_num,trial_type,triplet_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,is_first_response,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
1333,1,2,97,17,R,R,"1,2,3,4",4,0.28473980000126176,0.28473980000126176,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,98,18,P,H,"1,2,3,4",1,0.25824979999742936,0.25824979999742936,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,99,19,R,L,"1,2,3,4",2,0.2724271000006411,0.2724271000006411,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,100,20,P,H,"1,2,3,4",2,0.23730720000094152,0.23730720000094152,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,101,21,R,R,"1,2,3,4",2,0.23558539999794448,0.23558539999794448,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,102,22,P,H,"1,2,3,4",3,0.25815890000012587,0.25815890000012587,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,103,23,R,L,"1,2,3,4",1,0.2869357999989006,0.2869357999989006,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,104,24,P,H,"1,2,3,4",4,0.26116579999870737,0.26116579999870737,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,105,25,R,H,"1,2,3,4",2,0.20196840000062366,0.20196840000062366,f,l,False,False,False,1,,NA,NA,NA,NA
1333,1,2,105,25,R,H,"1,2,3,4",2,0.14381700000012643,0.3457854000007501,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,106,26,P,H,"1,2,3,4",1,0.2512878000015917,0.2512878000015917,s,f,False,False,False,1,,NA,NA,NA,NA
1333,1,2,106,26,P,H,"1,2,3,4",1,0.04791869999826304,0.2992064999998547,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,107,27,R,L,"1,2,3,4",1,0.2154009000005317,0.2154009000005317,s,f,False,False,False,1,,NA,NA,NA,NA
1333,1,2,107,27,R,L,"1,2,3,4",1,0.07197720000112895,0.28737810000166064,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,108,28,P,H,"1,2,3,4",2,0.24402280000140308,0.24402280000140308,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,109,29,R,L,"1,2,3,4",3,0.25825259999692207,0.25825259999692207,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,110,30,P,H,"1,2,3,4",3,0.2465316999987408,0.2465316999987408,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,111,31,R,H,"1,2,3,4",4,0.23737059999984922,0.23737059999984922,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,112,32,P,H,"1,2,3,4",4,0.26028260000020964,0.26028260000020964,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,113,33,R,H,"1,2,3,4",1,0.26571229999899515,0.26571229999899515,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,114,34,P,H,"1,2,3,4",1,0.29464569999981904,0.29464569999981904,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,115,35,R,R,"1,2,3,4",1,0.2162261999983457,0.2162261999983457,s,f,False,False,False,1,,NA,NA,NA,NA
1333,1,2,115,35,R,R,"1,2,3,4",1,0.08785070000158157,0.30407689999992726,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,116,36,P,H,"1,2,3,4",2,0.2538741000025766,0.2538741000025766,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,117,37,R,L,"1,2,3,4",3,0.26841349999813247,0.26841349999813247,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,118,38,P,H,"1,2,3,4",3,0.241255100001581,0.241255100001581,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,119,39,R,L,"1,2,3,4",2,0.25551569999879575,0.25551569999879575,f,f,True,False,False,1,,NA,NA,NA,NA
