participant,session,block_number,trial_number,trial_in_block_num,trial_type,probability_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch
1777,1,1,19,19,R,L,"1,2,3,4",3,0.2827745999675244,0.2827835000352934,j,j,True,False,False,1
1777,1,1,20,20,P,H,"1,2,3,4",2,0.2665551999816671,0.26656429993454367,f,f,True,False,False,1
1777,1,1,21,21,R,T,"1,2,3,4",3,0.23261740000452846,0.23262629995588213,j,j,True,False,False,1
1777,1,1,22,22,P,H,"1,2,3,4",3,0.23299099993892014,0.23300010000821203,j,j,True,False,False,1
1777,1,1,23,23,R,R,"1,2,3,4",3,0.24968529993202537,0.2496953000081703,j,j,True,False,False,1
1777,1,1,24,24,P,H,"1,2,3,4",4,0.30118109995964915,0.3011914000380784,l,l,True,False,False,1
1777,1,1,25,25,R,T,"1,2,3,4",3,0.28856119990814477,0.28856119990814477,NoGo,j,False,True,False,1
1777,1,1,26,26,P,H,"1,2,3,4",1,0.09828840009868145,0.09829879994504154,s,j,False,False,False,1
1777,1,1,26,26,P,H,"1,2,3,4",1,0.3171129000838846,0.4154429000336677,s,s,True,False,False,1
1777,1,1,27,27,R,L,"1,2,3,4",3,0.24739320005755872,0.24740360002033412,j,j,True,False,False,1
1777,1,1,28,28,P,H,"1,2,3,4",2,0.26764829992316663,0.26765809999778867,f,f,True,False,False,1
1777,1,1,29,29,R,L,"1,2,3,4",1,0.2673653999809176,0.2673745999345556,s,s,True,False,False,1
1777,1,1,30,30,P,H,"1,2,3,4",3,0.26608249999117106,0.2660913000581786,j,j,True,False,False,1
1777,1,1,31,31,R,L,"1,2,3,4",4,0.2831000000005588,0.28311049996409565,l,l,True,False,False,1
1777,1,1,32,32,P,H,"1,2,3,4",4,0.2833797000348568,0.2833900999976322,l,l,True,False,False,1
1777,1,1,33,33,R,R,"1,2,3,4",4,0.2998136000242084,0.2998238999862224,l,l,True,False,False,1
1777,1,1,34,34,P,H,"1,2,3,4",1,0.28205389995127916,0.28206340002361685,s,s,True,False,False,1
1777,1,1,35,35,R,L,"1,2,3,4",3,0.26633780007250607,0.26634730002842844,j,j,True,False,False,1
1777,1,1,36,36,P,H,"1,2,3,4",2,0.24949489999562502,0.24950539995916188,f,f,True,False,False,1
1777,1,1,37,37,R,H,"1,2,3,4",4,0.33209200005512685,0.33210240001790226,l,l,True,False,False,1
1777,1,1,38,38,P,H,"1,2,3,4",3,0.2660455000586808,0.26605560001917183,j,j,True,False,False,1
1777,1,1,39,39,R,L,"1,2,3,4",3,0.2837260999949649,0.28373530006501824,j,j,True,False,False,1
1777,1,1,40,40,P,H,"1,2,3,4",4,0.3256315999897197,0.3256315999897197,NoGo,l,False,True,False,1
1777,1,1,41,41,R,H,"1,2,3,4",4,0.31638690002728254,0.31639669998548925,l,l,True,False,False,1
1777,1,1,42,42,P,H,"1,2,3,4",1,0.3289076999062672,0.32891769998241216,s,s,True,False,False,1
1777,1,1,43,43,R,H,"1,2,3,4",1,0.36735249997582287,0.3673651000717655,s,s,True,False,False,1
1777,1,1,44,44,P,H,"1,2,3,4",2,0.3346428000368178,0.334653600002639,f,f,True,False,False,1
1777,1,1,45,45,R,T,"1,2,3,4",1,1.717693499987945,1.7177061999682337,s,s,True,False,False,1
1777,1,1,46,46,P,H,"1,2,3,4",3,0.4007594999857247,0.4007692000595853,j,j,True,False,False,1
1777,1,1,47,47,R,L,"1,2,3,4",3,0.2662104000337422,0.26621969998814166,j,j,True,False,False,1
1777,1,1,48,48,P,H,"1,2,3,4",4,0.3168372999643907,0.3168464999180287,l,l,True,False,False,1
1777,1,1,49,49,R,T,"1,2,3,4",3,0.2997725000604987,0.29978150001261383,j,j,True,False,False,1
1777,1,1,50,50,P,H,"1,2,3,4",1,0.2740466999821365,0.2740466999821365,NoGo,s,False,True,False,1
1777,1,1,51,51,R,L,"1,2,3,4",2,0.23152219993062317,0.2315328000113368,f,f,True,False,False,1
1777,1,1,52,52,P,H,"1,2,3,4",2,0.23385650001000613,0.2338657999644056,f,f,True,False,False,1
1777,1,1,53,53,R,L,"1,2,3,4",4,0.31704979995265603,0.31706120003946126,l,l,True,False,False,1
1777,1,1,54,54,P,H,"1,2,3,4",3,0.25039119995199144,0.2504017000319436,j,j,True,False,False,1
1777,1,1,55,55,R,H,"1,2,3,4",1,0.28405870008282363,0.2840692999307066,s,s,True,False,False,1
1777,1,1,56,56,P,H,"1,2,3,4",4,0.30915380001533777,0.30915380001533777,NoGo,l,False,True,False,1
1777,1,1,57,57,R,L,"1,2,3,4",2,0.2490393000189215,0.24905079999007285,f,j,False,False,False,1
1777,1,1,57,57,R,L,"1,2,3,4",2,0.3006427000509575,0.549723899923265,f,f,True,False,False,1
1777,1,1,58,58,P,H,"1,2,3,4",1,4.76619400002528,4.766204299987294,s,f,False,False,False,1
1777,1,1,58,58,P,H,"1,2,3,4",1,0.21707060001790524,4.9833052000030875,s,s,True,False,False,1
1777,1,1,59,59,R,L,"1,2,3,4",1,0.2294220000039786,0.2294333999743685,s,s,True,False,False,1
1777,1,1,60,60,P,H,"1,2,3,4",2,0.3177699000807479,0.317780299927108,f,f,True,False,False,1
1777,1,1,61,61,R,T,"1,2,3,4",1,0.29262890003155917,0.29262890003155917,NoGo,s,False,True,False,1
1777,1,1,62,62,P,H,"1,2,3,4",3,0.3302589999511838,0.33026900002732873,j,j,True,False,False,1
1777,1,1,63,63,R,T,"1,2,3,4",2,0.28379919996950775,0.2838111000601202,f,f,True,False,False,1
1777,1,1,64,64,P,H,"1,2,3,4",4,0.31876340007875115,0.31877589994110167,l,l,True,False,False,1
1777,1,1,65,65,R,L,"1,2,3,4",1,0.26665610005147755,0.2666795999975875,s,f,False,False,False,1
1777,1,1,65,65,R,L,"1,2,3,4",1,0.06666610005777329,0.3333765999414027,s,s,True,False,False,1
1777,1,1,66,66,P,H,"1,2,3,4",1,0.25081990007311106,0.2508298000320792,s,s,True,False,False,1
1777,1,1,67,67,R,R,"1,2,3,4",1,0.2513965000398457,0.25140819989610463,s,f,False,False,False,1
1777,1,1,67,67,R,R,"1,2,3,4",1,0.13334910001140088,0.3847889999160543,s,s,True,False,False,1
1777,1,1,68,68,P,H,"1,2,3,4",2,0.26585070008877665,0.26586109993513674,f,f,True,False,False,1
1777,1,1,69,69,R,L,"1,2,3,4",3,0.251178800011985,0.25118909997399896,j,j,True,False,False,1
1777,1,1,70,70,P,H,"1,2,3,4",3,0.23437720001675189,0.2343883999856189,j,j,True,False,False,1
1777,1,1,71,71,R,L,"1,2,3,4",1,0.2690174999879673,0.2690271999454126,s,s,True,False,False,1
1777,1,1,72,72,P,H,"1,2,3,4",4,0.2497162000508979,0.24972610000986606,l,f,False,False,False,1
1777,1,1,72,72,P,H,"1,2,3,4",4,0.13353790005203336,0.3832987000932917,l,l,True,False,False,1
1777,1,1,73,73,R,L,"1,2,3,4",3,0.27173439995385706,0.27173439995385706,NoGo,j,False,True,False,1
1777,1,1,74,74,P,H,"1,2,3,4",1,0.5649395999498665,0.5649509000359103,s,s,True,False,False,1
1777,1,1,75,75,R,H,"1,2,3,4",1,0.6682637999765575,0.6682738999370486,s,s,True,False,False,1
1777,1,1,76,76,P,H,"1,2,3,4",2,0.30018100002780557,0.3001907999860123,f,f,True,False,False,1
1777,1,1,77,77,R,L,"1,2,3,4",4,0.28370320005342364,0.2837126998929307,l,l,True,False,False,1
1777,1,1,78,78,P,H,"1,2,3,4",3,0.30182489997241646,0.30183609994128346,j,j,True,False,False,1
1777,1,1,79,79,R,T,"1,2,3,4",4,0.3353724000044167,0.3353833999717608,l,l,True,False,False,1
1777,1,1,80,80,P,H,"1,2,3,4",4,0.33760850003454834,0.33760850003454834,NoGo,l,False,True,False,1
