participant,session,block_number,trial_number,trial_in_block_num,trial_type,probability_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch
142342,1,1,20,20,P,H,"1,3,4,2",3,0.2859232999617234,0.285933000035584,j,j,True,False,False,1
142342,1,1,21,21,R,H,"1,3,4,2",3,0.28468649997375906,0.28469609993044287,j,j,True,False,False,1
142342,1,1,22,22,P,H,"1,3,4,2",4,0.31636679999064654,0.3163766999496147,l,l,True,False,False,1
142342,1,1,23,23,R,H,"1,3,4,2",4,0.30153170006815344,0.301542199915275,l,l,True,False,False,1
142342,1,1,24,24,P,H,"1,3,4,2",2,0.26713500008918345,0.2671446999302134,f,f,True,False,False,1
142342,1,1,25,25,R,H,"1,3,4,2",2,0.26057899999432266,0.26057899999432266,NoGo,f,False,True,False,1
142342,1,1,26,26,P,H,"1,3,4,2",1,0.31546630000229925,0.31547589995898306,s,s,True,False,False,1
142342,1,1,27,27,R,H,"1,3,4,2",1,0.2658784999512136,0.26588810002431273,s,s,True,False,False,1
142342,1,1,28,28,P,H,"1,3,4,2",3,0.2510310000507161,0.25104050000663847,j,j,True,False,False,1
142342,1,1,29,29,R,L,"1,3,4,2",2,0.2660263000288978,0.26603609998710454,f,f,True,False,False,1
142342,1,1,30,30,P,H,"1,3,4,2",4,0.3176631999667734,0.3176725000375882,l,l,True,False,False,1
142342,1,1,31,31,R,T,"1,3,4,2",2,0.30057820002548397,0.3005890999920666,f,f,True,False,False,1
142342,1,1,32,32,P,H,"1,3,4,2",2,0.2668489000061527,0.26685899996664375,f,f,True,False,False,1
142342,1,1,33,33,R,H,"1,3,4,2",1,0.4844944999786094,0.4845047000562772,s,s,True,False,False,1
142342,1,1,34,34,P,H,"1,3,4,2",1,0.30159599997568876,0.3016070000594482,s,s,True,False,False,1
142342,1,1,35,35,R,L,"1,3,4,2",2,0.3248989999992773,0.3248989999992773,NoGo,f,False,True,False,1
142342,1,1,36,36,P,H,"1,3,4,2",3,0.3668102000374347,0.3668203999986872,j,j,True,False,False,1
142342,1,1,37,37,R,H,"1,3,4,2",3,0.26690250006504357,0.26691169990226626,j,j,True,False,False,1
142342,1,1,38,38,P,H,"1,3,4,2",4,0.3011803000699729,0.3011903999140486,l,l,True,False,False,1
142342,1,1,39,39,R,L,"1,3,4,2",1,0.3607326000928879,0.3607326000928879,NoGo,s,False,True,False,1
142342,1,1,40,40,P,H,"1,3,4,2",2,0.26609079993795604,0.2661002000095323,f,f,True,False,False,1
142342,1,1,41,41,R,H,"1,3,4,2",2,0.19927989994175732,0.199291400029324,f,f,True,False,False,1
142342,1,1,42,42,P,H,"1,3,4,2",1,0.2676384000806138,0.26764889992773533,s,f,False,False,False,1
142342,1,1,42,42,P,H,"1,3,4,2",1,0.06661420001182705,0.3342919999267906,s,s,True,False,False,1
142342,1,1,43,43,R,L,"1,3,4,2",4,0.36713820009026676,0.3671502999495715,l,l,True,False,False,1
142342,1,1,44,44,P,H,"1,3,4,2",3,0.3180819000117481,0.3180916999699548,j,j,True,False,False,1
142342,1,1,45,45,R,L,"1,3,4,2",1,0.31727500003762543,0.31728439999278635,s,s,True,False,False,1
142342,1,1,46,46,P,H,"1,3,4,2",4,0.276403299998492,0.276403299998492,NoGo,j,False,True,False,1
142342,1,1,47,47,R,L,"1,3,4,2",1,0.36670569994021207,0.3667171000270173,s,s,True,False,False,1
142342,1,1,48,48,P,H,"1,3,4,2",2,0.2673603999428451,0.2673709000227973,f,f,True,False,False,1
142342,1,1,49,49,R,T,"1,3,4,2",1,0.33364530000835657,0.3336554999696091,s,s,True,False,False,1
142342,1,1,50,50,P,H,"1,3,4,2",1,0.3006972000002861,0.3007069999584928,s,s,True,False,False,1
142342,1,1,51,51,R,L,"1,3,4,2",4,0.334586099954322,0.33459580002818257,l,j,False,False,False,1
142342,1,1,51,51,R,L,"1,3,4,2",4,0.18386109999846667,0.518486600019969,l,l,True,False,False,1
142342,1,1,52,52,P,H,"1,3,4,2",3,0.33412720006890595,0.3341369000263512,j,j,True,False,False,1
142342,1,1,53,53,R,H,"1,3,4,2",2,0.283648099983111,0.2836580000584945,f,f,True,False,False,1
142342,1,1,54,54,P,H,"1,3,4,2",4,0.34994210000149906,0.3499509999528527,l,l,True,False,False,1
142342,1,1,55,55,R,L,"1,3,4,2",4,0.3681721999309957,0.3681833000155166,l,l,True,False,False,1
142342,1,1,56,56,P,H,"1,3,4,2",2,0.3179524999577552,0.3179636000422761,f,f,True,False,False,1
142342,1,1,57,57,R,T,"1,3,4,2",4,0.31726409995462745,0.31727380002848804,l,l,True,False,False,1
142342,1,1,58,58,P,H,"1,3,4,2",1,0.3517345000291243,0.351745399995707,s,f,False,False,False,1
142342,1,1,58,58,P,H,"1,3,4,2",1,0.04992519994266331,0.4016980000305921,s,s,True,False,False,1
142342,1,1,59,59,R,L,"1,3,4,2",3,0.3002942999592051,0.3003057000460103,j,j,True,False,False,1
142342,1,1,60,60,P,H,"1,3,4,2",3,0.2514546000165865,0.25146489997860044,j,j,True,False,False,1
142342,1,1,61,61,R,R,"1,3,4,2",3,0.25183850002940744,0.25184969999827445,j,j,True,False,False,1
142342,1,1,62,62,P,H,"1,3,4,2",4,0.3173117999685928,0.31732180004473776,l,l,True,False,False,1
142342,1,1,63,63,R,L,"1,3,4,2",2,0.3506240000715479,0.35063320002518594,f,f,True,False,False,1
142342,1,1,64,64,P,H,"1,3,4,2",2,0.26826359995175153,0.2682741000317037,f,f,True,False,False,1
142342,1,1,65,65,R,H,"1,3,4,2",1,0.26718690001871437,0.26719619997311383,s,f,False,False,False,1
142342,1,1,65,65,R,H,"1,3,4,2",1,0.08342440007254481,0.35064720001537353,s,s,True,False,False,1
142342,1,1,66,66,P,H,"1,3,4,2",1,0.2843697000062093,0.2843793999636546,s,s,True,False,False,1
142342,1,1,67,67,R,L,"1,3,4,2",4,0.36695380008313805,0.3669638999272138,l,l,True,False,False,1
142342,1,1,68,68,P,H,"1,3,4,2",3,0.2841583000263199,0.2841674000956118,j,j,True,False,False,1
142342,1,1,69,69,R,T,"1,3,4,2",4,0.3263284999411553,0.3263284999411553,NoGo,l,False,True,False,1
142342,1,1,70,70,P,H,"1,3,4,2",4,0.31626029999461025,0.3162699000677094,l,j,False,False,False,1
142342,1,1,70,70,P,H,"1,3,4,2",4,0.10023290000390261,0.4165299000451341,l,l,True,False,False,1
142342,1,1,71,71,R,L,"1,3,4,2",2,0.31603099999483675,0.3160418000770733,f,f,True,False,False,1
142342,1,1,72,72,P,H,"1,3,4,2",2,0.24200710002332926,0.24200710002332926,NoGo,f,False,True,False,1
142342,1,1,73,73,R,H,"1,3,4,2",2,0.24960810004267842,0.24961739999707788,f,f,True,False,False,1
142342,1,1,74,74,P,H,"1,3,4,2",1,0.2928689999971539,0.2928689999971539,NoGo,s,False,True,False,1
142342,1,1,75,75,R,R,"1,3,4,2",2,0.33302870008628815,0.33303849992807955,f,f,True,False,False,1
142342,1,1,76,76,P,H,"1,3,4,2",3,0.3011531999800354,0.30116279993671924,j,j,True,False,False,1
142342,1,1,77,77,R,L,"1,3,4,2",4,0.3174272000323981,0.3174381999997422,l,l,True,False,False,1
142342,1,1,78,78,P,H,"1,3,4,2",4,0.2672280000988394,0.26723769993986934,l,l,True,False,False,1
142342,1,1,79,79,R,H,"1,3,4,2",2,0.2693049000808969,0.269315299927257,f,f,True,False,False,1
142342,1,1,80,80,P,H,"1,3,4,2",2,0.25148110010195524,0.2514913999475539,f,f,True,False,False,1
